time,week,boxID,season,subject_id,building_id,gender,age_group,thermal_sensation,thermal_preference,thermal_acceptability,clo,met,air_con,blind_curtain,window,door,heater,fan_portable,ta,vel,rh,tg,t_out_min,t_out_max,rain_out,sunshine_out,rh_out_9am,t_out_mean,rh_out_mean,running_mean_t_out,utci_am,utci_pm,tr,top,vel_r,pmv,adaptive_tmp_cmf,adaptive_acceptability_80,set,city,country,climate,cooling_type,building_type,pmv_7point,discrepancy,thermal_sensation_3point,pmv_3point,age,personal_mean_discrepancy,personal_discrepancy_variance,personal_discrepancy_std,personal_mean_clo,day_hour,year
16/6/2022 8:50,8,10,winter,5,5,female,45 - 54,-3,1,0,1,1.7,0,0,1,1,0,0,21.6,0.02,60.79,21.11,12,23.7,0,9.5,93,20.17,69.5,18.5,3.6,16.8,20.92,21.13,0.23,0.69,23.5,TRUE,27.4,brisbane,australia,humid subtropical,air conditioned,office,1,3.69,-1,1,50,0.99,4.05,2.01,0.74,8,2021
16/6/2022 9:24,8,1,winter,3,6,male,25 - 34,0,0,1,0.9,1.7,1,1,1,1,0,0,21.57,0.02,60.1,21.81,12,23.7,0,9.5,93,20.17,69.5,18.5,3.6,16.8,21.9,21.8,0.23,0.65,23.5,TRUE,26.7,brisbane,australia,humid subtropical,air conditioned,office,1,0.65,0,1,30,-0.02,0.34,0.59,0.67,9,2021
16/6/2022 9:26,8,9,winter,16,6,male,25 - 34,2,-1,1,0.9,3,1,1,1,1,0,0,21.62,0,59.53,21.74,12,23.7,0,9.5,93,20.17,69.5,18.5,3.6,16.8,21.74,21.74,0.6,1.86,23.5,TRUE,31.6,brisbane,australia,humid subtropical,air conditioned,office,2,-0.14,1,1,30,-0.05,0.81,0.90,0.73,9,2021
16/6/2022 9:31,8,12,winter,19,6,female,25 - 34,0,1,1,1.4,1.7,1,0,1,1,0,0,21.87,0,59.93,21.87,12,23.7,0,9.5,93,20.17,69.5,18.5,3.6,16.8,21.87,21.87,0.21,1.05,23.5,TRUE,31.1,brisbane,australia,humid subtropical,air conditioned,office,1,1.05,0,1,30,0.44,0.98,0.99,1.03,9,2021
16/6/2022 10:18,8,3,winter,125,6,female,18 - 24,2,-1,1,0.6,1.7,1,0,1,1,0,0,22.3,0,57.22,22.32,12,23.7,0,9.5,93,20.17,69.5,18.5,3.6,16.8,22.32,22.32,0.21,0.4,23.5,TRUE,24.1,brisbane,australia,humid subtropical,air conditioned,office,0,-1.60,1,0,20,0.37,1.21,1.10,0.66,10,2021
16/6/2022 10:25,8,7,winter,2,8,female,35 - 44,0,0,1,0.7,1.1,1,0,1,1,0,0,22.98,0,57.96,22.95,12,23.7,0,9.5,93,20.17,69.5,18.5,3.6,16.8,22.95,22.95,0.03,-0.27,23.5,TRUE,23.8,brisbane,australia,humid subtropical,air conditioned,office,0,-0.27,0,0,40,0.56,0.64,0.80,0.86,10,2021
16/6/2022 11:15,8,12,winter,19,6,female,25 - 34,-1,1,1,1.4,1.1,1,0,1,1,0,0,22.34,0,59.8,22.76,12,23.7,0,9.5,93,20.17,69.5,18.5,3.6,16.8,22.76,22.76,0.03,0.59,23.5,TRUE,28.4,brisbane,australia,humid subtropical,air conditioned,office,1,1.59,-1,1,30,0.44,0.98,0.99,1.03,11,2021
16/6/2022 11:46,8,1,winter,3,6,male,25 - 34,0,0,1,0.9,1.1,1,1,1,1,0,0,22.4,0.07,57.48,22.63,12,23.7,0,9.5,93,20.17,69.5,18.5,3.6,16.8,22.82,22.63,0.1,-0.02,23.5,TRUE,25,brisbane,australia,humid subtropical,air conditioned,office,0,-0.02,0,0,30,-0.02,0.34,0.59,0.67,11,2021
16/6/2022 11:47,8,3,winter,125,6,female,18 - 24,-1,0,1,0.6,1.1,1,0,1,1,0,0,23.27,0,54.58,22.95,12,23.7,0,9.5,93,20.17,69.5,18.5,3.6,16.8,22.95,22.95,0.03,-0.45,23.5,TRUE,23.1,brisbane,australia,humid subtropical,air conditioned,office,0,0.55,-1,0,20,0.37,1.21,1.10,0.66,11,2021
16/6/2022 12:27,8,8,winter,1,8,female,35 - 44,-1,0,1,1.1,1.1,1,0,1,1,0,0,23.45,0,62.4,23.59,12,23.7,0,9.5,93,20.17,69.5,18.5,3.6,16.8,23.59,23.59,0.03,0.52,23.5,TRUE,27.5,brisbane,australia,humid subtropical,air conditioned,office,1,1.52,-1,1,40,0.65,0.92,0.96,0.89,12,2021
16/6/2022 13:23,8,9,winter,16,6,male,25 - 34,-1,0,1,0.9,1.1,1,0,1,1,0,0,22.08,0,59.12,22.38,12,23.7,0,9.5,93,20.17,69.5,18.5,3.6,16.8,22.38,22.38,0.03,-0.11,23.5,TRUE,24.6,brisbane,australia,humid subtropical,air conditioned,office,0,0.89,-1,0,30,-0.05,0.81,0.90,0.73,13,2021
16/6/2022 14:52,8,8,winter,1,8,female,35 - 44,1,-1,1,1,1.1,1,0,1,1,0,0,23.85,0,56.23,23.91,12,23.7,0,9.5,93,20.17,69.5,18.5,3.6,16.8,23.91,23.91,0.03,0.45,23.5,TRUE,26.9,brisbane,australia,humid subtropical,air conditioned,office,0,-0.55,1,0,40,0.65,0.92,0.96,0.89,14,2021
16/6/2022 14:56,8,9,winter,16,6,male,25 - 34,0,0,1,0.9,1.7,1,0,1,1,0,0,22.18,0,56.38,22.38,12,23.7,0,9.5,93,20.17,69.5,18.5,3.6,16.8,22.38,22.38,0.21,0.73,23.5,TRUE,27,brisbane,australia,humid subtropical,air conditioned,office,1,0.73,0,1,30,-0.05,0.81,0.90,0.73,14,2021
16/6/2022 15:22,8,7,winter,2,8,female,35 - 44,-1,0,1,0.9,1.1,1,0,1,1,0,0,23.96,0,53.23,24.1,12,23.7,0,9.5,93,20.17,69.5,18.5,3.6,16.8,24.1,24.1,0.03,0.33,23.5,TRUE,26.3,brisbane,australia,humid subtropical,air conditioned,office,0,1.33,-1,0,40,0.56,0.64,0.80,0.86,15,2021
16/6/2022 16:03,8,3,winter,125,6,female,18 - 24,-2,1,1,0.6,1.1,1,0,1,1,0,0,23.94,0,50.7,23.97,12,23.7,0,9.5,93,20.17,69.5,18.5,3.6,16.8,23.97,23.97,0.03,-0.22,23.5,TRUE,23.9,brisbane,australia,humid subtropical,air conditioned,office,0,1.78,-1,0,20,0.37,1.21,1.10,0.66,16,2021
16/6/2022 17:01,8,7,winter,2,8,female,35 - 44,0,0,1,0.7,1.1,1,0,1,1,0,0,24.26,0.01,51.6,24.22,12,23.7,0,9.5,93,20.17,69.5,18.5,3.6,16.8,24.21,24.22,0.04,0.07,23.5,TRUE,25,brisbane,australia,humid subtropical,air conditioned,office,0,0.07,0,0,40,0.56,0.64,0.80,0.86,17,2021
17/6/2022 7:54,8,1,winter,3,6,male,25 - 34,0,0,1,1,1.7,1,1,1,1,0,0,20.78,0.02,52.64,21.17,9.8,23.4,0,9.9,63,20.47,45,19.1,9.1,17.1,21.32,21.15,0.23,0.6,23.7,TRUE,26.7,brisbane,australia,humid subtropical,air conditioned,office,1,0.60,0,1,30,-0.02,0.34,0.59,0.67,7,2021
17/6/2022 9:01,8,11,winter,7,6,male,25 - 34,0,0,1,0.5,3,1,1,1,1,0,0,20.93,0,54.83,21.11,9.8,23.4,0,9.9,63,20.47,45,19.1,9.1,17.1,21.11,21.11,0.6,1.39,23.7,TRUE,25.1,brisbane,australia,humid subtropical,air conditioned,office,1,1.39,0,1,30,0.08,0.74,0.86,0.57,9,2021
17/6/2022 9:42,8,9,winter,16,6,male,25 - 34,1,-1,1,0.9,1.1,1,1,1,1,0,0,21.06,0,50.26,21.48,9.8,23.4,0,9.9,63,20.47,45,19.1,9.1,17.1,21.48,21.48,0.03,-0.42,23.7,TRUE,23.5,brisbane,australia,humid subtropical,air conditioned,office,0,-1.42,1,0,30,-0.05,0.81,0.90,0.73,9,2021
17/6/2022 10:08,8,12,winter,19,6,female,25 - 34,2,0,1,1.1,1.7,1,1,1,1,0,0,21.82,0,49.49,21.93,9.8,23.4,0,9.9,63,20.47,45,19.1,9.1,17.1,21.93,21.93,0.21,0.81,23.7,TRUE,28.2,brisbane,australia,humid subtropical,air conditioned,office,1,-1.19,1,1,30,0.44,0.98,0.99,1.03,10,2021
17/6/2022 10:47,8,1,winter,3,6,male,25 - 34,0,0,1,1,1.4,1,1,1,1,0,0,21.71,0.05,49.07,21.99,9.8,23.4,0,9.9,63,20.47,45,19.1,9.1,17.1,22.18,21.99,0.17,0.41,23.7,TRUE,26.1,brisbane,australia,humid subtropical,air conditioned,office,0,0.41,0,0,30,-0.02,0.34,0.59,0.67,10,2021
17/6/2022 11:01,8,8,winter,1,8,female,35 - 44,1,0,1,0.8,1.7,1,0,1,1,0,0,22.42,0,48.63,22.83,9.8,23.4,0,9.9,63,20.47,45,19.1,9.1,17.1,22.83,22.83,0.21,0.65,23.7,TRUE,26,brisbane,australia,humid subtropical,air conditioned,office,1,-0.35,1,1,40,0.65,0.92,0.96,0.89,11,2021
17/6/2022 11:07,8,9,winter,16,6,male,25 - 34,0,0,1,0.9,1.7,1,1,1,1,0,0,22.03,0,47.99,22.12,9.8,23.4,0,9.9,63,20.47,45,19.1,9.1,17.1,22.12,22.12,0.21,0.66,23.7,TRUE,26.5,brisbane,australia,humid subtropical,air conditioned,office,1,0.66,0,1,30,-0.05,0.81,0.90,0.73,11,2021
17/6/2022 11:12,8,7,winter,2,8,female,35 - 44,-1,1,1,0.8,1.1,1,0,1,1,0,0,23.12,0,44.89,23.14,9.8,23.4,0,9.9,63,20.47,45,19.1,9.1,17.1,23.14,23.14,0.03,-0.12,23.7,TRUE,24.4,brisbane,australia,humid subtropical,air conditioned,office,0,0.88,-1,0,40,0.56,0.64,0.80,0.86,11,2021
17/6/2022 11:36,8,3,winter,125,6,female,18 - 24,0,0,1,0.7,1.7,1,1,1,1,0,0,22.54,0,45.72,22.57,9.8,23.4,0,9.9,63,20.47,45,19.1,9.1,17.1,22.57,22.57,0.21,0.52,23.7,TRUE,24.9,brisbane,australia,humid subtropical,air conditioned,office,1,0.52,0,1,20,0.37,1.21,1.10,0.66,11,2021
17/6/2022 12:32,8,7,winter,2,8,female,35 - 44,-1,0,1,0.7,1.1,1,0,1,1,0,0,23.51,0.03,43.21,23.46,9.8,23.4,0,9.9,63,20.47,45,19.1,9.1,17.1,23.44,23.46,0.06,-0.22,23.7,TRUE,24,brisbane,australia,humid subtropical,air conditioned,office,0,0.78,-1,0,40,0.56,0.64,0.80,0.86,12,2021
17/6/2022 12:51,8,1,winter,3,6,male,25 - 34,0,0,1,1,1.1,1,0,1,1,0,0,22.61,0.1,46.38,22.57,9.8,23.4,0,9.9,63,20.47,45,19.1,9.1,17.1,22.53,22.57,0.13,0.01,23.7,TRUE,25.3,brisbane,australia,humid subtropical,air conditioned,office,0,0.01,0,0,30,-0.02,0.34,0.59,0.67,12,2021
17/6/2022 13:18,8,9,winter,16,6,male,25 - 34,-1,0,1,0.9,1,1,0,1,1,0,0,21.98,0,46.02,22.06,9.8,23.4,0,9.9,63,20.47,45,19.1,9.1,17.1,22.06,22.06,0,-0.51,23.7,TRUE,23.7,brisbane,australia,humid subtropical,air conditioned,office,-1,0.49,-1,-1,30,-0.05,0.81,0.90,0.73,13,2021
17/6/2022 13:22,8,8,winter,1,8,female,35 - 44,-2,1,1,0.8,1.1,1,0,1,1,0,0,23.42,0.03,45.87,23.2,9.8,23.4,0,9.9,63,20.47,45,19.1,9.1,17.1,23.09,23.21,0.06,-0.08,23.7,TRUE,24.6,brisbane,australia,humid subtropical,air conditioned,office,0,1.92,-1,0,40,0.65,0.92,0.96,0.89,13,2021
17/6/2022 14:25,8,9,winter,16,6,male,25 - 34,0,0,1,0.9,1.1,1,0,1,1,0,0,22.19,0,44.19,22.32,9.8,23.4,0,9.9,63,20.47,45,19.1,9.1,17.1,22.32,22.32,0.03,-0.19,23.7,TRUE,24.3,brisbane,australia,humid subtropical,air conditioned,office,0,-0.19,0,0,30,-0.05,0.81,0.90,0.73,14,2021
17/6/2022 14:28,8,3,winter,125,6,female,18 - 24,0,0,1,0.9,1.7,0,0,1,1,0,0,22.56,0,42.33,22.76,9.8,23.4,0,9.9,63,20.47,45,19.1,9.1,17.1,22.76,22.76,0.21,0.73,23.7,TRUE,26.8,brisbane,australia,humid subtropical,air conditioned,office,1,0.73,0,1,20,0.37,1.21,1.10,0.66,14,2021
17/6/2022 14:29,8,12,winter,19,6,female,25 - 34,0,0,1,0.9,1.7,1,0,1,1,0,0,22.08,0.05,45.8,22.19,9.8,23.4,0,9.9,63,20.47,45,19.1,9.1,17.1,22.26,22.19,0.26,0.67,23.7,TRUE,26.5,brisbane,australia,humid subtropical,air conditioned,office,1,0.67,0,1,30,0.44,0.98,0.99,1.03,14,2021
17/6/2022 14:53,8,8,winter,1,8,female,35 - 44,-1,0,1,0.8,1.1,1,0,1,1,0,0,23.49,0,42.59,23.65,9.8,23.4,0,9.9,63,20.47,45,19.1,9.1,17.1,23.65,23.65,0.03,-0.02,23.7,TRUE,24.8,brisbane,australia,humid subtropical,air conditioned,office,0,0.98,-1,0,40,0.65,0.92,0.96,0.89,14,2021
17/6/2022 14:55,8,9,winter,16,6,male,25 - 34,0,0,1,0.9,1.1,1,0,1,1,0,0,22.69,0,43.61,22.44,9.8,23.4,0,9.9,63,20.47,45,19.1,9.1,17.1,22.44,22.44,0.03,-0.11,23.7,TRUE,24.6,brisbane,australia,humid subtropical,air conditioned,office,0,-0.11,0,0,30,-0.05,0.81,0.90,0.73,14,2021
17/6/2022 14:56,8,12,winter,19,6,female,25 - 34,0,0,1,0.9,1.1,1,0,1,1,0,0,21.92,0,44.63,22.5,9.8,23.4,0,9.9,63,20.47,45,19.1,9.1,17.1,22.5,22.5,0.03,-0.21,23.7,TRUE,24.3,brisbane,australia,humid subtropical,air conditioned,office,0,-0.21,0,0,30,0.44,0.98,0.99,1.03,14,2021
17/6/2022 15:01,8,1,winter,3,6,male,25 - 34,0,0,1,1,1.1,1,0,1,1,0,0,21.75,0.06,46.18,22.19,9.8,23.4,0,9.9,63,20.47,45,19.1,9.1,17.1,22.52,22.18,0.09,-0.07,23.7,TRUE,24.9,brisbane,australia,humid subtropical,air conditioned,office,0,-0.07,0,0,30,-0.02,0.34,0.59,0.67,15,2021
17/6/2022 15:15,8,2,winter,4,6,female,25 - 34,1,0,1,0.8,1.1,1,0,1,1,0,0,20.66,0,44.12,22.63,9.8,23.4,0,9.9,63,20.47,45,19.1,9.1,17.1,22.63,22.63,0.03,-0.58,23.7,TRUE,23.1,brisbane,australia,humid subtropical,air conditioned,office,-1,-1.58,1,-1,30,0.26,1.17,1.08,0.74,15,2021
17/6/2022 15:17,8,7,winter,2,8,female,35 - 44,-1,0,1,0.7,1.1,1,0,1,1,0,0,23.77,0,39.1,23.91,9.8,23.4,0,9.9,63,20.47,45,19.1,9.1,17.1,23.91,23.91,0.03,-0.14,23.7,TRUE,24.3,brisbane,australia,humid subtropical,air conditioned,office,0,0.86,-1,0,40,0.56,0.64,0.80,0.86,15,2021
17/6/2022 16:01,8,12,winter,19,6,female,25 - 34,0,0,1,0.9,1.1,1,0,1,1,0,0,22.01,0,44.12,22.63,9.8,23.4,0,9.9,63,20.47,45,19.1,9.1,17.1,22.63,22.63,0.03,-0.19,23.7,TRUE,24.4,brisbane,australia,humid subtropical,air conditioned,office,0,-0.19,0,0,30,0.44,0.98,0.99,1.03,16,2021
20/6/2022 12:40,9,8,winter,13,11,female,35 - 44,1,0,1,0.9,1.1,1,0,1,1,0,0,23.5,0.08,56.39,23.14,13.5,23.2,0,6.8,73,20.53,61.5,20,6,15.1,22.82,23.14,0.11,0.14,24,TRUE,25.5,brisbane,australia,humid subtropical,air conditioned,office,0,-0.86,1,0,40,0.75,0.89,0.94,0.79,12,2021
20/6/2022 12:56,9,2,winter,9,11,female,45 - 54,1,-1,1,0.9,1.1,1,0,1,1,0,0,23.48,0.02,52.61,24.22,13.5,23.2,0,6.8,73,20.53,61.5,20,6,15.1,24.5,24.18,0.05,0.3,24,TRUE,26.2,brisbane,australia,humid subtropical,air conditioned,office,0,-0.70,1,0,50,-0.51,0.85,0.92,0.77,12,2021
20/6/2022 13:04,9,9,winter,142,11,female,25 - 34,0,0,1,0.7,1.1,1,0,1,1,0,0,23.93,0.23,56.67,23.53,13.5,23.2,0,6.8,73,20.53,61.5,20,6,15.1,22.86,23.5,0.26,-0.45,24,TRUE,23.6,brisbane,australia,humid subtropical,air conditioned,office,0,-0.45,0,0,30,0.83,1.25,1.12,0.68,13,2021
20/6/2022 13:16,9,11,winter,11,10,male,35 - 44,0,-1,1,0.7,1.7,1,0,1,1,0,0,23.69,0.07,56.18,24.03,13.5,23.2,0,6.8,73,20.53,61.5,20,6,15.1,24.31,24.03,0.28,0.84,24,TRUE,26.6,brisbane,australia,humid subtropical,air conditioned,office,1,0.84,0,1,40,0.19,0.29,0.54,0.73,13,2021
20/6/2022 14:08,9,4,winter,10,11,female,45 - 54,1,0,1,0.4,1.7,1,0,1,1,0,0,23.94,0,51.33,23.97,13.5,23.2,0,6.8,73,20.53,61.5,20,6,15.1,23.97,23.97,0.21,0.44,24,TRUE,23.2,brisbane,australia,humid subtropical,air conditioned,office,0,-0.56,1,0,50,0.22,1.27,1.12,0.59,14,2021
20/6/2022 14:18,9,6,winter,141,11,female,25 - 34,1,-1,1,0.7,1.7,1,0,1,1,0,0,23.59,0.05,52.01,24.28,13.5,23.2,0,6.8,73,20.53,61.5,20,6,15.1,24.74,24.26,0.26,0.84,24,TRUE,26.5,brisbane,australia,humid subtropical,air conditioned,office,1,-0.16,1,1,30,0.22,0.44,0.66,0.87,14,2021
20/6/2022 14:23,9,8,winter,13,11,female,35 - 44,-1,0,1,0.9,1.7,1,0,1,1,0,0,23.04,0.28,59.3,22.12,13.5,23.2,0,6.8,73,20.53,61.5,20,6,15.1,20.35,22.03,0.49,0.51,24,TRUE,27,brisbane,australia,humid subtropical,air conditioned,office,1,1.51,-1,1,40,0.75,0.89,0.94,0.79,14,2021
20/6/2022 14:52,9,9,winter,142,11,female,25 - 34,-3,1,1,0.7,1.1,1,0,1,1,0,0,23.8,0.41,58.23,23.27,13.5,23.2,0,6.8,73,20.53,61.5,20,6,15.1,22.01,23.21,0.44,-0.78,24,TRUE,22.2,brisbane,australia,humid subtropical,air conditioned,office,-1,2.22,-1,-1,30,0.83,1.25,1.12,0.68,14,2021
20/6/2022 16:56,9,11,winter,11,10,male,35 - 44,0,0,1,0.7,1.1,0,0,1,1,0,0,23.82,0.02,55.65,23.65,13.5,23.2,0,6.8,73,20.53,61.5,20,6,15.1,23.58,23.65,0.05,-0.06,24,TRUE,24.5,brisbane,australia,humid subtropical,air conditioned,office,0,-0.06,0,0,40,0.19,0.29,0.54,0.73,16,2021
20/6/2022 17:02,9,6,winter,141,11,female,25 - 34,-1,0,0,0.7,1.1,1,0,1,1,0,0,22.9,0.1,54.27,23.59,13.5,23.2,0,6.8,73,20.53,61.5,20,6,15.1,24.28,23.59,0.13,-0.15,24,TRUE,24.4,brisbane,australia,humid subtropical,air conditioned,office,0,0.85,-1,0,30,0.22,0.44,0.66,0.87,17,2021
21/6/2022 8:26,9,6,winter,141,11,female,25 - 34,2,-1,1,1.3,3,0,0,1,1,0,0,20.86,0,54.22,22.19,10.3,22.8,0,9.4,76,19.8,59.5,20.2,4.1,14,22.19,22.19,0.6,2,24.1,TRUE,34.2,brisbane,australia,humid subtropical,air conditioned,office,2,0.00,1,1,30,0.22,0.44,0.66,0.87,8,2021
21/6/2022 9:01,9,10,winter,14,11,male,25 - 34,1,-1,1,1,1.7,1,0,1,1,0,1,24.51,0,47.54,25.88,10.3,22.8,0,9.4,76,19.8,59.5,20.2,4.1,14,25.88,25.88,0.21,1.23,24.1,TRUE,29.8,brisbane,australia,humid subtropical,air conditioned,office,1,0.23,1,1,30,-0.03,0.31,0.56,0.95,9,2021
21/6/2022 9:02,9,11,winter,11,10,male,35 - 44,1,-1,1,1.1,1.7,1,0,1,1,0,0,20.41,0.1,60.8,21.93,10.3,22.8,0,9.4,76,19.8,59.5,20.2,4.1,14,23.48,21.94,0.31,0.82,24.1,TRUE,28.4,brisbane,australia,humid subtropical,air conditioned,office,1,-0.18,1,1,40,0.19,0.29,0.54,0.73,9,2021
21/6/2022 9:03,9,4,winter,10,11,female,45 - 54,0,0,0,0.6,1.1,1,0,1,1,0,0,24.27,0,48.78,24.99,10.3,22.8,0,9.4,76,19.8,59.5,20.2,4.1,14,24.99,24.99,0.03,-0.03,24.1,TRUE,24.6,brisbane,australia,humid subtropical,air conditioned,office,0,-0.03,0,0,50,0.22,1.27,1.12,0.59,9,2021
21/6/2022 9:07,9,9,winter,142,11,female,25 - 34,1,0,1,0.7,1.1,1,0,1,1,0,0,22.83,0.02,54.67,23.08,10.3,22.8,0,9.4,76,19.8,59.5,20.2,4.1,14,23.18,23.07,0.05,-0.28,24.1,TRUE,23.8,brisbane,australia,humid subtropical,air conditioned,office,0,-1.28,1,0,30,0.83,1.25,1.12,0.68,9,2021
21/6/2022 9:10,9,7,winter,20,11,female,55 - 64,0,0,1,0.9,1.7,1,1,1,1,0,0,21.41,0.02,56.34,22.06,10.3,22.8,0,9.4,76,19.8,59.5,20.2,4.1,14,22.31,22.03,0.23,0.65,24.1,TRUE,26.6,brisbane,australia,humid subtropical,air conditioned,office,1,0.65,0,1,60,-0.18,0.51,0.72,0.65,9,2021
21/6/2022 9:18,9,1,winter,15,11,female,55 - 64,-1,1,1,0.7,1.1,1,0,1,1,0,0,22.6,0.15,52.78,22.83,10.3,22.8,0,9.4,76,19.8,59.5,20.2,4.1,14,23.13,22.84,0.18,-0.52,24.1,TRUE,23.6,brisbane,australia,humid subtropical,air conditioned,office,-1,0.48,-1,-1,60,0.60,1.02,1.01,0.71,9,2021
21/6/2022 9:20,9,2,winter,9,11,female,45 - 54,0,0,1,0.9,1.7,1,0,1,1,0,0,24.54,0.06,48.27,24.8,10.3,22.8,0,9.4,76,19.8,59.5,20.2,4.1,14,24.99,24.79,0.27,1.11,24.1,TRUE,28.8,brisbane,australia,humid subtropical,air conditioned,office,1,1.11,0,1,50,-0.51,0.85,0.92,0.77,9,2021
21/6/2022 10:26,9,6,winter,141,11,female,25 - 34,1,0,1,1.2,1.1,0,0,1,1,0,0,22.3,0.04,52.44,23.71,10.3,22.8,0,9.4,76,19.8,59.5,20.2,4.1,14,24.53,23.67,0.07,0.51,24.1,TRUE,27.6,brisbane,australia,humid subtropical,air conditioned,office,1,-0.49,1,1,30,0.22,0.44,0.66,0.87,10,2021
21/6/2022 11:07,9,9,winter,142,11,female,25 - 34,-1,0,1,0.8,1.1,1,0,1,1,0,0,23.11,0.1,56.66,22.95,10.3,22.8,0,9.4,76,19.8,59.5,20.2,4.1,14,22.79,22.95,0.13,-0.13,24.1,TRUE,24.5,brisbane,australia,humid subtropical,air conditioned,office,0,0.87,-1,0,30,0.83,1.25,1.12,0.68,11,2021
21/6/2022 11:16,9,7,winter,20,11,female,55 - 64,1,-1,1,0.9,1.1,1,1,1,1,0,0,21.92,0.01,56.21,22.44,10.3,22.8,0,9.4,76,19.8,59.5,20.2,4.1,14,22.57,22.41,0.04,-0.13,24.1,TRUE,24.6,brisbane,australia,humid subtropical,air conditioned,office,0,-1.13,1,0,60,-0.18,0.51,0.72,0.65,11,2021
21/6/2022 12:03,9,10,winter,14,11,male,25 - 34,0,0,1,1,1.1,1,0,1,1,0,1,25.75,0,46.86,25.75,10.3,22.8,0,9.4,76,19.8,59.5,20.2,4.1,14,25.75,25.75,0.03,0.85,24.1,TRUE,28.3,brisbane,australia,humid subtropical,air conditioned,office,1,0.85,0,1,30,-0.03,0.31,0.56,0.95,12,2021
21/6/2022 12:08,9,11,winter,11,10,male,35 - 44,0,-1,1,0.7,1.1,1,0,1,1,0,0,23.39,0.07,55.55,23.91,10.3,22.8,0,9.4,76,19.8,59.5,20.2,4.1,14,24.33,23.9,0.1,-0.03,24.1,TRUE,24.7,brisbane,australia,humid subtropical,air conditioned,office,0,-0.03,0,0,40,0.19,0.29,0.54,0.73,12,2021
21/6/2022 12:58,9,6,winter,141,11,female,25 - 34,1,-1,1,0.8,1.7,0,0,1,1,0,0,23.44,0.06,51.16,24.22,10.3,22.8,0,9.4,76,19.8,59.5,20.2,4.1,14,24.79,24.2,0.27,0.92,24.1,TRUE,27.4,brisbane,australia,humid subtropical,air conditioned,office,1,-0.08,1,1,30,0.22,0.44,0.66,0.87,12,2021
21/6/2022 13:46,9,9,winter,142,11,female,25 - 34,-3,1,1,0.8,1.1,1,0,1,1,0,0,23.62,0.24,55.77,23.2,10.3,22.8,0,9.4,76,19.8,59.5,20.2,4.1,14,22.48,23.17,0.27,-0.35,24.1,TRUE,23.9,brisbane,australia,humid subtropical,air conditioned,office,0,2.65,-1,0,30,0.83,1.25,1.12,0.68,13,2021
21/6/2022 13:51,9,7,winter,20,11,female,55 - 64,-1,0,1,0.9,1.1,1,1,1,1,0,0,22.9,0.04,54.32,23.14,10.3,22.8,0,9.4,76,19.8,59.5,20.2,4.1,14,23.28,23.13,0.07,0.09,24.1,TRUE,25.4,brisbane,australia,humid subtropical,air conditioned,office,0,1.09,-1,0,60,-0.18,0.51,0.72,0.65,13,2021
21/6/2022 14:31,9,6,winter,141,11,female,25 - 34,1,-1,0,1.1,1.1,0,0,1,1,0,0,23.38,0.03,50.88,24.54,10.3,22.8,0,9.4,76,19.8,59.5,20.2,4.1,14,25.1,24.49,0.06,0.59,24.1,TRUE,27.7,brisbane,australia,humid subtropical,air conditioned,office,1,-0.41,1,1,30,0.22,0.44,0.66,0.87,14,2021
21/6/2022 14:41,9,10,winter,14,11,male,25 - 34,1,-1,1,1,1.1,1,0,1,1,0,1,25.09,0,47.04,25.24,10.3,22.8,0,9.4,76,19.8,59.5,20.2,4.1,14,25.24,25.24,0.03,0.7,24.1,TRUE,27.8,brisbane,australia,humid subtropical,air conditioned,office,1,-0.30,1,1,30,-0.03,0.31,0.56,0.95,14,2021
21/6/2022 15:02,9,7,winter,20,11,female,55 - 64,-1,1,1,0.7,1.1,1,1,1,1,0,0,22.87,0.03,53.1,23.14,10.3,22.8,0,9.4,76,19.8,59.5,20.2,4.1,14,23.27,23.13,0.06,-0.28,24.1,TRUE,23.8,brisbane,australia,humid subtropical,air conditioned,office,0,0.72,-1,0,60,-0.18,0.51,0.72,0.65,15,2021
21/6/2022 15:29,9,1,winter,15,11,female,55 - 64,1,-1,1,0.9,1.1,0,0,1,1,0,1,24.77,0.08,47.31,25.24,10.3,22.8,0,9.4,76,19.8,59.5,20.2,4.1,14,25.65,25.23,0.11,0.59,24.1,TRUE,27.2,brisbane,australia,humid subtropical,air conditioned,office,1,-0.41,1,1,60,0.60,1.02,1.01,0.71,15,2021
21/6/2022 16:37,9,2,winter,9,11,female,45 - 54,-1,0,1,0.9,1.1,1,0,1,1,0,0,23.48,0.29,52.04,23.4,10.3,22.8,0,9.4,76,19.8,59.5,20.2,4.1,14,23.25,23.39,0.32,-0.19,24.1,TRUE,24.5,brisbane,australia,humid subtropical,air conditioned,office,0,0.81,-1,0,50,-0.51,0.85,0.92,0.77,16,2021
21/6/2022 16:46,9,4,winter,10,11,female,45 - 54,1,0,0,0.6,1.1,1,0,1,1,0,0,23.39,0.04,51.54,23.65,10.3,22.8,0,9.4,76,19.8,59.5,20.2,4.1,14,23.8,23.64,0.07,-0.34,24.1,TRUE,23.6,brisbane,australia,humid subtropical,air conditioned,office,0,-1.34,1,0,50,0.22,1.27,1.12,0.59,16,2021
